order_id,order_date,customer_id,sku_id,channel,units_sold,selling_price,discount_pct,return_flag
ORD0060039,2025-11-28,CUST012381,SKU0267,D2C Website,2,1410.75,0.05,True
ORD0060059,2025-03-30,CUST005881,SKU0019,Amazon,1,1030.75,0.05,True
ORD0060097,2025-03-30,CUST016947,SKU0246,D2C Website,2,599.25,0.25,True
ORD0060105,2024-10-25,CUST009481,SKU0188,Offline,1,163.5,0.25,True
ORD0060107,2024-12-12,CUST006002,SKU0034,Nykaa,1,304.8,0.2,True
ORD0060110,2025-12-12,CUST027996,SKU0055,D2C Website,1,606.4,0.2,True
ORD0060111,2024-03-16,CUST009637,SKU0073,Amazon,2,466.45,0.05,True
ORD0060141,2024-11-16,CUST014679,SKU0040,D2C Website,1,1171.0,0.0,True
ORD0060147,2024-11-12,CUST033260,SKU0065,D2C Website,2,665.0,0.05,True
ORD0060148,2024-06-21,CUST005537,SKU0239,Amazon,2,1148.8,0.2,True
ORD0060151,2025-08-30,CUST004429,SKU0056,D2C Website,3,401.2,0.15,True
ORD0060178,2024-03-16,CUST005943,SKU0151,D2C Website,2,794.7,0.1,True
ORD0060227,2024-07-20,CUST028577,SKU0016,Nykaa,1,459.8,0.05,True
ORD0060240,2024-05-24,CUST035319,SKU0010,D2C Website,1,578.0,0.15,True
ORD0060268,2024-01-11,CUST006613,SKU0005,Amazon,2,340.85,0.15,True
ORD0060275,2025-06-13,CUST018631,SKU0028,Amazon,3,302.6,0.15,True
ORD0060296,2025-01-28,CUST005246,SKU0136,Nykaa,1,1080.35,0.15,True
ORD0060311,2025-06-04,CUST035976,SKU0033,D2C Website,1,577.6,0.2,True
ORD0060319,2025-08-09,CUST007053,SKU0017,D2C Website,1,378.1,0.05,True
ORD0060325,2024-11-22,CUST009347,SKU0008,Nykaa,1,950.0,0.0,True
ORD0060338,2025-12-18,CUST031822,SKU0094,Nykaa,1,683.4,0.15,True
ORD0060352,2024-09-16,CUST011679,SKU0025,Amazon,1,1176.0,0.2,True
ORD0060357,2025-02-15,CUST030818,SKU0011,Amazon,2,759.05,0.15,True
ORD0060375,2025-05-11,CUST009961,SKU0047,D2C Website,2,1140.7,0.15,True
ORD0060378,2025-11-23,CUST015844,SKU0043,D2C Website,2,903.6,0.1,True
ORD0060386,2025-06-13,CUST032125,SKU0055,Offline,1,568.5,0.25,True
ORD0060398,2024-08-18,CUST028176,SKU0016,D2C Website,1,435.6,0.1,True
ORD0060411,2024-11-28,CUST029649,SKU0039,D2C Website,2,300.0,0.25,True
ORD0060419,2025-01-17,CUST017573,SKU0127,Nykaa,2,924.35,0.05,True
ORD0060423,2025-10-06,CUST006231,SKU0048,Amazon,2,994.0,0.0,True
ORD0060446,2025-04-02,CUST023686,SKU0012,Amazon,4,925.65,0.15,True
ORD0060453,2024-05-12,CUST006732,SKU0054,Nykaa,1,1071.0,0.25,True
ORD0060465,2025-07-31,CUST008962,SKU0006,Amazon,1,632.7,0.05,True
ORD0060469,2025-07-16,CUST010153,SKU0005,D2C Website,4,340.85,0.15,True
ORD0060474,2025-04-22,CUST016585,SKU0004,Amazon,1,1251.0,0.0,True
ORD0060476,2024-01-16,CUST016719,SKU0205,Amazon,1,1076.0,0.0,True
ORD0060494,2024-05-12,CUST018171,SKU0035,Nykaa,1,1124.1,0.1,True
ORD0060509,2024-04-26,CUST036517,SKU0001,Offline,2,208.8,0.1,True
ORD0060524,2024-01-03,CUST004591,SKU0086,Nykaa,1,834.0,0.0,True
ORD0060531,2025-04-24,CUST010679,SKU0038,Nykaa,3,435.2,0.2,True
ORD0060546,2025-12-08,CUST014760,SKU0028,Nykaa,2,302.6,0.15,True
ORD0060558,2024-06-12,CUST012173,SKU0013,Nykaa,1,504.7,0.3,True
ORD0060563,2024-11-12,CUST015417,SKU0153,D2C Website,1,272.7,0.1,True
ORD0060585,2025-09-22,CUST029716,SKU0086,Offline,1,792.3,0.05,True
ORD0060590,2025-07-07,CUST017816,SKU0005,Nykaa,2,340.85,0.15,True
ORD0060592,2024-03-26,CUST004768,SKU0011,Nykaa,2,759.05,0.15,True
ORD0060605,2025-08-25,CUST019738,SKU0004,Nykaa,1,1251.0,0.0,True
ORD0060619,2025-05-19,CUST005616,SKU0035,Offline,1,936.75,0.25,True
ORD0060622,2025-05-22,CUST031628,SKU0046,D2C Website,2,264.6,0.1,True
ORD0060623,2025-08-23,CUST033739,SKU0030,Amazon,1,261.9,0.1,True
ORD0060635,2024-05-28,CUST008671,SKU0118,D2C Website,1,314.4,0.2,True
ORD0060653,2025-06-13,CUST012468,SKU0012,D2C Website,3,871.2,0.2,True
ORD0060661,2025-06-01,CUST019277,SKU0013,D2C Website,1,504.7,0.3,True
ORD0060685,2025-05-26,CUST024541,SKU0047,Amazon,2,1342.0,0.0,True
ORD0060706,2025-07-23,CUST033218,SKU0011,Nykaa,4,759.05,0.15,True
ORD0060714,2024-10-17,CUST012367,SKU0012,Nykaa,1,1089.0,0.0,True
ORD0060722,2025-07-01,CUST024101,SKU0015,Nykaa,1,875.25,0.25,True
ORD0060733,2024-11-17,CUST015950,SKU0084,Offline,2,1313.0,0.0,True
ORD0060748,2024-11-06,CUST036119,SKU0003,Amazon,1,882.55,0.05,True
ORD0060757,2025-09-25,CUST020046,SKU0065,Amazon,1,700.0,0.0,True
ORD0060765,2024-03-22,CUST036190,SKU0011,D2C Website,1,803.7,0.1,True
ORD0060770,2024-12-22,CUST004500,SKU0035,Nykaa,1,1249.0,0.0,True
ORD0060779,2024-07-29,CUST028895,SKU0005,D2C Website,1,320.8,0.2,True
ORD0060780,2025-07-30,CUST024467,SKU0013,Nykaa,3,612.85,0.15,True
ORD0060785,2025-05-31,CUST014128,SKU0017,Nykaa,2,378.1,0.05,True
ORD0060800,2024-09-03,CUST021890,SKU0046,Offline,1,279.3,0.05,True
ORD0060806,2025-11-20,CUST027615,SKU0032,Nykaa,4,660.0,0.0,True
ORD0060809,2024-08-23,CUST004503,SKU0050,Nykaa,1,497.7,0.1,True
ORD0060810,2024-03-31,CUST009978,SKU0042,D2C Website,1,724.0,0.0,True
ORD0060816,2025-06-10,CUST031042,SKU0042,D2C Website,1,724.0,0.0,True
ORD0060821,2025-07-16,CUST037430,SKU0054,D2C Website,1,1285.2,0.1,True
ORD0060851,2025-05-31,CUST012749,SKU0001,Amazon,2,174.0,0.25,True
ORD0060852,2025-03-18,CUST015709,SKU0027,Amazon,3,1126.0,0.0,True
ORD0060855,2024-10-24,CUST029921,SKU0029,Nykaa,1,867.6,0.1,True
ORD0060859,2025-08-12,CUST006144,SKU0036,Offline,3,1386.05,0.05,True
ORD0060866,2024-05-18,CUST029446,SKU0047,D2C Website,1,1207.8,0.1,True
ORD0060879,2025-11-25,CUST014278,SKU0260,D2C Website,1,1172.8,0.2,True
ORD0060929,2024-03-17,CUST023651,SKU0222,Amazon,1,1145.0,0.0,True
ORD0060942,2024-04-09,CUST007506,SKU0025,Nykaa,2,1249.5,0.15,True
ORD0060949,2025-12-28,CUST036756,SKU0196,Amazon,4,940.5,0.1,True
ORD0060963,2024-01-24,CUST007144,SKU0032,D2C Website,1,561.0,0.15,True
ORD0060965,2024-01-15,CUST034252,SKU0005,Nykaa,1,320.8,0.2,True
ORD0060967,2024-02-29,CUST007577,SKU0035,Nykaa,2,1061.65,0.15,True
ORD0060990,2025-05-29,CUST027332,SKU0031,Amazon,1,412.0,0.2,True
ORD0060999,2025-08-21,CUST035316,SKU0054,Amazon,1,1071.0,0.25,True
ORD0061023,2024-07-23,CUST012367,SKU0017,D2C Website,2,318.4,0.2,True
ORD0061031,2025-12-09,CUST022485,SKU0040,Offline,1,936.8,0.2,True
ORD0061037,2025-04-16,CUST004209,SKU0004,Offline,1,1125.9,0.1,True
ORD0061057,2025-08-19,CUST025980,SKU0001,Amazon,1,220.4,0.05,True
ORD0061065,2025-08-05,CUST029962,SKU0004,D2C Website,1,1251.0,0.0,True
ORD0061071,2024-05-17,CUST006248,SKU0040,D2C Website,2,1053.9,0.1,True
ORD0061073,2025-07-19,CUST010147,SKU0025,Offline,2,1396.5,0.05,True
ORD0061080,2024-11-22,CUST019061,SKU0015,D2C Website,1,1167.0,0.0,True
ORD0061095,2025-07-16,CUST027884,SKU0051,D2C Website,1,525.0,0.0,True
ORD0061096,2025-09-22,CUST030698,SKU0094,Amazon,1,603.0,0.25,True
ORD0061107,2025-01-17,CUST019340,SKU0049,Amazon,1,1269.0,0.1,True
ORD0061112,2025-10-01,CUST007608,SKU0187,Offline,1,810.9,0.1,True
ORD0061115,2025-08-16,CUST018486,SKU0190,D2C Website,1,547.4,0.3,True
ORD0061121,2025-11-01,CUST000065,SKU0203,D2C Website,1,1040.0,0.2,True
ORD0061126,2025-03-06,CUST036037,SKU0053,D2C Website,1,1104.85,0.05,True
ORD0061134,2025-02-12,CUST025610,SKU0079,Amazon,2,1092.0,0.2,True
ORD0061138,2024-02-21,CUST021082,SKU0053,Amazon,1,1163.0,0.0,True
ORD0061140,2024-10-30,CUST026500,SKU0179,Nykaa,1,1074.75,0.25,True
ORD0061141,2024-11-26,CUST007910,SKU0011,Amazon,2,893.0,0.0,True
ORD0061147,2025-11-01,CUST031676,SKU0044,Offline,1,802.5,0.25,True
ORD0061150,2024-01-15,CUST009811,SKU0127,Nykaa,1,973.0,0.0,True
ORD0061153,2025-08-06,CUST019403,SKU0272,Nykaa,2,212.1,0.3,True
ORD0061156,2024-08-05,CUST026043,SKU0014,Amazon,1,945.9,0.1,True
ORD0061163,2025-12-14,CUST019697,SKU0025,D2C Website,2,1470.0,0.0,True
ORD0061195,2025-04-16,CUST028217,SKU0009,Nykaa,1,1245.45,0.05,True
ORD0061215,2025-05-16,CUST023830,SKU0176,D2C Website,1,988.95,0.05,True
ORD0061217,2025-11-02,CUST021582,SKU0253,D2C Website,1,340.2,0.1,True
ORD0061229,2024-02-07,CUST015283,SKU0043,D2C Website,2,1004.0,0.0,True
ORD0061245,2024-10-28,CUST002479,SKU0047,D2C Website,1,1274.9,0.05,True
ORD0061259,2024-08-22,CUST036030,SKU0002,Nykaa,1,870.3,0.1,True
ORD0061265,2024-01-02,CUST001968,SKU0006,D2C Website,1,566.1,0.15,True
ORD0061273,2025-11-06,CUST028049,SKU0045,Nykaa,2,549.0,0.1,True
ORD0061281,2025-06-12,CUST002935,SKU0013,Nykaa,1,721.0,0.0,True
ORD0061300,2025-06-19,CUST014883,SKU0251,Nykaa,1,738.0,0.0,True
ORD0061304,2025-09-27,CUST018037,SKU0040,Amazon,1,1171.0,0.0,True
ORD0061306,2024-06-05,CUST019093,SKU0042,Nykaa,3,651.6,0.1,True
ORD0061314,2025-11-05,CUST016838,SKU0030,D2C Website,1,218.25,0.25,True
ORD0061319,2025-10-29,CUST016780,SKU0038,D2C Website,2,544.0,0.0,True
ORD0061328,2025-04-09,CUST029831,SKU0002,D2C Website,3,773.6,0.2,True
ORD0061335,2024-12-27,CUST002533,SKU0021,Nykaa,1,773.1,0.1,True
ORD0061353,2024-06-07,CUST036782,SKU0135,Amazon,1,750.5,0.05,True
ORD0061356,2025-07-20,CUST034293,SKU0013,D2C Website,3,612.85,0.15,True
ORD0061364,2025-02-18,CUST007057,SKU0219,D2C Website,1,536.9,0.3,True
ORD0061424,2024-10-23,CUST025517,SKU0025,D2C Website,4,1470.0,0.0,True
ORD0061435,2024-07-31,CUST024539,SKU0094,Amazon,3,804.0,0.0,True
ORD0061452,2025-07-10,CUST021430,SKU0017,Offline,3,318.4,0.2,True
ORD0061456,2024-04-09,CUST021538,SKU0010,D2C Website,2,680.0,0.0,True
ORD0061470,2024-03-12,CUST022049,SKU0113,Amazon,1,554.8,0.05,True
ORD0061484,2024-01-29,CUST010279,SKU0054,D2C Website,1,1285.2,0.1,True
ORD0061488,2025-05-21,CUST018924,SKU0039,Nykaa,1,400.0,0.0,True
ORD0061498,2025-08-06,CUST018674,SKU0037,D2C Website,1,405.45,0.15,True
ORD0061518,2024-10-02,CUST001473,SKU0008,D2C Website,2,712.5,0.25,True
ORD0061520,2024-07-09,CUST024164,SKU0009,Amazon,1,1179.9,0.1,True
ORD0061525,2025-08-17,CUST025696,SKU0046,Amazon,1,279.3,0.05,True
ORD0061528,2024-09-20,CUST013527,SKU0029,Amazon,1,867.6,0.1,True
ORD0061530,2025-06-23,CUST033699,SKU0198,Offline,2,514.25,0.15,True
ORD0061534,2025-03-20,CUST014375,SKU0240,Nykaa,1,239.2,0.2,True
ORD0061556,2025-05-28,CUST037197,SKU0012,D2C Website,1,925.65,0.15,True
ORD0061558,2025-07-27,CUST036455,SKU0037,Amazon,1,381.6,0.2,True
ORD0061560,2024-01-28,CUST008525,SKU0012,Nykaa,2,925.65,0.15,True
ORD0061577,2024-03-24,CUST006857,SKU0043,D2C Website,1,853.4,0.15,True
ORD0061578,2025-01-11,CUST022329,SKU0247,D2C Website,2,1071.85,0.15,True
ORD0061583,2025-12-19,CUST011712,SKU0216,Amazon,2,643.5,0.1,True
ORD0061584,2024-03-06,CUST036092,SKU0217,Amazon,4,804.95,0.15,True
ORD0061600,2025-05-13,CUST017711,SKU0042,Nykaa,2,724.0,0.0,True
ORD0061632,2025-08-11,CUST001035,SKU0052,Amazon,1,179.2,0.3,True
ORD0061644,2024-07-11,CUST016340,SKU0030,D2C Website,2,276.45,0.05,True
ORD0061675,2024-12-21,CUST036198,SKU0015,D2C Website,3,991.95,0.15,True
ORD0061710,2025-08-04,CUST015153,SKU0126,Nykaa,4,936.9,0.1,True
ORD0061717,2025-09-01,CUST001181,SKU0001,D2C Website,1,197.2,0.15,True
ORD0061719,2025-08-31,CUST007854,SKU0050,D2C Website,1,553.0,0.0,True
ORD0061725,2024-10-17,CUST002761,SKU0060,Nykaa,3,439.2,0.1,True
ORD0061738,2024-12-03,CUST031900,SKU0238,Amazon,2,883.15,0.15,True
ORD0061739,2025-09-26,CUST033921,SKU0045,Nykaa,2,518.5,0.15,True
ORD0061769,2024-03-23,CUST022501,SKU0074,Nykaa,1,632.8,0.2,True
ORD0061775,2024-09-05,CUST025427,SKU0001,Nykaa,1,185.6,0.2,True
ORD0061778,2024-08-18,CUST018776,SKU0045,Nykaa,1,427.0,0.3,True
ORD0061791,2025-02-17,CUST002315,SKU0021,Nykaa,1,644.25,0.25,True
ORD0061815,2024-02-06,CUST021901,SKU0107,Nykaa,2,908.0,0.2,True
ORD0061859,2025-06-27,CUST032474,SKU0006,D2C Website,3,499.5,0.25,True
ORD0061880,2025-09-02,CUST026275,SKU0038,Amazon,1,489.6,0.1,True
ORD0061887,2024-08-19,CUST013054,SKU0037,D2C Website,1,477.0,0.0,True
ORD0061901,2025-12-15,CUST010839,SKU0056,Nykaa,1,448.4,0.05,True
ORD0061905,2025-12-12,CUST028202,SKU0056,D2C Website,1,330.4,0.3,True
ORD0061911,2025-10-31,CUST027777,SKU0009,Amazon,2,1311.0,0.0,True
ORD0061922,2025-12-02,CUST002834,SKU0041,Nykaa,1,218.4,0.2,True
ORD0061956,2024-05-27,CUST019012,SKU0003,D2C Website,1,882.55,0.05,True
ORD0061965,2025-08-20,CUST009853,SKU0043,D2C Website,1,1004.0,0.0,True
ORD0061968,2024-01-02,CUST012999,SKU0015,D2C Website,2,991.95,0.15,True
ORD0061970,2024-10-10,CUST021873,SKU0014,Amazon,2,893.35,0.15,True
ORD0061972,2024-03-07,CUST028034,SKU0005,Amazon,2,380.95,0.05,True
ORD0061993,2025-01-15,CUST015678,SKU0245,D2C Website,3,1308.6,0.1,True
ORD0062002,2024-04-24,CUST010594,SKU0224,Nykaa,1,1180.0,0.0,True
ORD0062036,2025-09-27,CUST004237,SKU0030,D2C Website,4,276.45,0.05,True
ORD0062049,2025-10-15,CUST017961,SKU0043,D2C Website,2,903.6,0.1,True
ORD0062051,2024-07-19,CUST032408,SKU0017,Offline,2,378.1,0.05,True
ORD0062054,2025-11-25,CUST025959,SKU0037,Nykaa,1,477.0,0.0,True
ORD0062082,2025-05-30,CUST009996,SKU0041,Amazon,2,245.7,0.1,True
ORD0062083,2025-07-12,CUST023002,SKU0004,Amazon,1,1188.45,0.05,True
ORD0062085,2025-10-27,CUST001012,SKU0001,Offline,1,232.0,0.0,True
ORD0062087,2025-01-20,CUST024763,SKU0054,Nykaa,1,1285.2,0.1,True
ORD0062090,2024-02-20,CUST004753,SKU0034,D2C Website,1,342.9,0.1,True
ORD0062094,2024-07-20,CUST027249,SKU0032,Offline,1,561.0,0.15,True
ORD0062109,2025-04-13,CUST020337,SKU0037,D2C Website,3,357.75,0.25,True
ORD0062131,2025-02-23,CUST024634,SKU0170,Amazon,2,755.65,0.15,True
ORD0062183,2025-07-24,CUST021348,SKU0039,D2C Website,3,280.0,0.3,True
ORD0062186,2025-02-21,CUST018518,SKU0031,D2C Website,1,437.75,0.15,True
ORD0062201,2025-12-06,CUST006378,SKU0015,Amazon,4,1108.65,0.05,True
ORD0062205,2024-01-22,CUST002766,SKU0025,Amazon,1,1396.5,0.05,True
ORD0062211,2024-06-03,CUST001793,SKU0054,Offline,1,1142.4,0.2,True
ORD0062224,2025-01-05,CUST019608,SKU0004,Nykaa,1,1251.0,0.0,True
ORD0062225,2025-05-08,CUST030912,SKU0047,Amazon,2,1140.7,0.15,True
ORD0062240,2025-06-02,CUST036715,SKU0056,D2C Website,3,401.2,0.15,True
ORD0062262,2025-08-11,CUST020046,SKU0050,D2C Website,1,553.0,0.0,True
ORD0062264,2024-04-28,CUST032794,SKU0043,D2C Website,2,953.8,0.05,True
ORD0062296,2024-04-13,CUST034013,SKU0039,Nykaa,2,340.0,0.15,True
ORD0062302,2025-01-18,CUST028057,SKU0027,Offline,1,1013.4,0.1,True
ORD0062324,2024-04-23,CUST001786,SKU0143,Amazon,1,824.4,0.1,True
ORD0062330,2024-06-16,CUST005695,SKU0040,D2C Website,1,1171.0,0.0,True
ORD0062357,2024-01-14,CUST004704,SKU0041,Amazon,1,191.1,0.3,True
ORD0062359,2024-12-28,CUST011478,SKU0040,Offline,2,936.8,0.2,True
ORD0062372,2024-07-08,CUST037118,SKU0037,Amazon,1,381.6,0.2,True
ORD0062384,2024-02-21,CUST034232,SKU0259,D2C Website,1,559.3,0.15,True
ORD0062390,2025-11-29,CUST033897,SKU0044,Amazon,1,802.5,0.25,True
ORD0062415,2025-06-27,CUST000044,SKU0053,Offline,2,1104.85,0.05,True
ORD0062424,2024-04-01,CUST034182,SKU0249,D2C Website,1,513.0,0.1,True
ORD0062441,2025-10-15,CUST019154,SKU0039,D2C Website,2,380.0,0.05,True
ORD0062453,2024-08-21,CUST026678,SKU0030,D2C Website,1,232.8,0.2,True
ORD0062467,2024-01-30,CUST035575,SKU0010,Offline,1,578.0,0.15,True
ORD0062494,2025-08-07,CUST027094,SKU0192,Nykaa,1,1272.45,0.15,True
ORD0062556,2025-09-30,CUST028363,SKU0165,D2C Website,1,178.5,0.15,True
ORD0062578,2025-12-30,CUST012604,SKU0032,Nykaa,1,561.0,0.15,True
ORD0062588,2024-12-09,CUST009639,SKU0046,D2C Website,1,249.9,0.15,True
ORD0062592,2024-04-26,CUST012193,SKU0002,Amazon,1,725.25,0.25,True
ORD0062597,2024-12-11,CUST009071,SKU0032,D2C Website,1,561.0,0.15,True
ORD0062610,2025-07-19,CUST011807,SKU0014,D2C Website,1,998.45,0.05,True
ORD0062644,2024-12-03,CUST025099,SKU0047,D2C Website,1,1342.0,0.0,True
ORD0062655,2025-10-22,CUST010359,SKU0073,Nykaa,2,491.0,0.0,True
ORD0062656,2025-09-09,CUST029961,SKU0017,Offline,1,338.3,0.15,True
ORD0062661,2025-09-14,CUST034648,SKU0178,Nykaa,1,292.5,0.1,True
ORD0062711,2025-04-10,CUST015393,SKU0107,Nykaa,2,1078.25,0.05,True
ORD0062720,2025-07-09,CUST020015,SKU0214,Nykaa,1,1013.2,0.15,True
ORD0062726,2025-01-07,CUST036842,SKU0009,Offline,3,1245.45,0.05,True
ORD0062740,2025-11-27,CUST017441,SKU0243,D2C Website,4,1137.0,0.0,True
ORD0062741,2025-06-24,CUST010886,SKU0114,Nykaa,1,417.0,0.25,True
ORD0062743,2025-03-18,CUST015478,SKU0040,Amazon,1,1171.0,0.0,True
ORD0062751,2025-06-30,CUST000857,SKU0025,Nykaa,3,1323.0,0.1,True
ORD0062776,2025-03-14,CUST037401,SKU0052,Nykaa,2,243.2,0.05,True
ORD0062778,2024-10-09,CUST022550,SKU0038,Amazon,2,516.8,0.05,True
ORD0062789,2025-07-22,CUST027518,SKU0014,Nykaa,1,735.7,0.3,True
ORD0062790,2025-01-12,CUST031893,SKU0021,D2C Website,1,859.0,0.0,True
ORD0062798,2024-03-31,CUST007433,SKU0043,Offline,2,953.8,0.05,True
ORD0062818,2024-09-23,CUST031036,SKU0058,Amazon,1,196.35,0.15,True
ORD0062827,2025-03-07,CUST013608,SKU0024,D2C Website,1,232.9,0.15,True
ORD0062829,2025-01-01,CUST004704,SKU0014,Nykaa,1,893.35,0.15,True
ORD0062839,2024-03-31,CUST004567,SKU0021,Amazon,4,816.05,0.05,True
ORD0062844,2024-02-02,CUST004776,SKU0198,D2C Website,1,514.25,0.15,True
ORD0062853,2024-01-23,CUST010849,SKU0037,Offline,4,453.15,0.05,True
ORD0062892,2025-10-22,CUST036331,SKU0039,Nykaa,2,400.0,0.0,True
ORD0062897,2024-04-16,CUST008289,SKU0016,Nykaa,4,387.2,0.2,True
ORD0062921,2024-07-28,CUST033619,SKU0027,Offline,3,1126.0,0.0,True
ORD0062929,2025-02-22,CUST032934,SKU0038,Nykaa,1,516.8,0.05,True
ORD0062932,2024-06-17,CUST032985,SKU0007,D2C Website,1,1390.8,0.05,True
ORD0062952,2025-04-06,CUST014026,SKU0013,Nykaa,2,648.9,0.1,True
ORD0062970,2025-04-30,CUST022348,SKU0009,Amazon,1,1048.8,0.2,True
ORD0062971,2025-04-01,CUST005020,SKU0021,Offline,1,859.0,0.0,True
ORD0062984,2025-07-14,CUST000340,SKU0249,Amazon,1,456.0,0.2,True
ORD0062985,2025-11-06,CUST023028,SKU0274,Amazon,1,1497.0,0.0,True
ORD0062994,2025-02-03,CUST027061,SKU0002,Nykaa,3,870.3,0.1,True
ORD0063029,2025-06-23,CUST000021,SKU0012,Amazon,2,980.1,0.1,True
ORD0063036,2024-12-03,CUST036532,SKU0005,D2C Website,1,300.75,0.25,True
ORD0063042,2025-04-29,CUST035795,SKU0047,D2C Website,3,1274.9,0.05,True
ORD0063071,2025-05-13,CUST032046,SKU0056,Nykaa,2,424.8,0.1,True
ORD0063076,2024-06-21,CUST033643,SKU0056,Nykaa,2,424.8,0.1,True
ORD0063091,2025-02-17,CUST012686,SKU0021,D2C Website,1,730.15,0.15,True
ORD0063101,2025-03-23,CUST008289,SKU0038,D2C Website,4,516.8,0.05,True
ORD0063123,2025-11-30,CUST026582,SKU0004,Amazon,2,1000.8,0.2,True
ORD0063129,2024-02-13,CUST025207,SKU0005,Amazon,1,340.85,0.15,True
ORD0063131,2025-08-08,CUST031982,SKU0009,Offline,1,1048.8,0.2,True
ORD0063137,2025-01-31,CUST037687,SKU0048,D2C Website,1,844.9,0.15,True
ORD0063168,2025-11-29,CUST017619,SKU0047,Nykaa,2,1140.7,0.15,True
ORD0063173,2024-07-03,CUST030837,SKU0008,Offline,1,807.5,0.15,True
ORD0063204,2025-12-30,CUST032787,SKU0048,Nykaa,3,944.3,0.05,True
ORD0063207,2025-05-15,CUST013290,SKU0007,Offline,1,1024.8,0.3,True
ORD0063214,2025-10-14,CUST024632,SKU0034,D2C Website,1,323.85,0.15,True
ORD0063234,2024-09-07,CUST020436,SKU0262,Nykaa,1,1112.45,0.05,True
ORD0063242,2025-04-08,CUST035230,SKU0035,Nykaa,1,1124.1,0.1,True
ORD0063245,2025-02-12,CUST036714,SKU0032,Offline,1,561.0,0.15,True
ORD0063247,2025-10-14,CUST005568,SKU0035,D2C Website,1,1186.55,0.05,True
ORD0063276,2025-03-27,CUST031078,SKU0064,Amazon,1,583.2,0.1,True
ORD0063288,2024-09-23,CUST004858,SKU0208,Nykaa,1,584.8,0.15,True
ORD0063303,2025-09-19,CUST020957,SKU0094,D2C Website,2,723.6,0.1,True
ORD0063339,2025-08-28,CUST034649,SKU0004,Amazon,1,1063.35,0.15,True
ORD0063340,2025-10-24,CUST032510,SKU0047,D2C Website,1,1140.7,0.15,True
ORD0063374,2025-10-15,CUST029272,SKU0273,Amazon,1,1096.0,0.0,True
ORD0063413,2024-07-25,CUST033719,SKU0056,Amazon,1,424.8,0.1,True
ORD0063414,2025-02-19,CUST011209,SKU0017,Amazon,2,358.2,0.1,True
ORD0063435,2025-09-26,CUST033556,SKU0013,D2C Website,1,721.0,0.0,True
ORD0063438,2025-03-14,CUST023887,SKU0036,Amazon,1,1459.0,0.0,True
ORD0063441,2024-05-09,CUST023466,SKU0034,Nykaa,2,381.0,0.0,True
ORD0063485,2025-03-07,CUST023051,SKU0049,D2C Website,1,1410.0,0.0,True
ORD0063494,2024-04-29,CUST015108,SKU0163,Nykaa,2,1198.4,0.2,True
ORD0063504,2025-10-09,CUST010195,SKU0012,D2C Website,3,1034.55,0.05,True
ORD0063510,2025-09-10,CUST020568,SKU0007,Offline,1,1024.8,0.3,True
ORD0063514,2025-11-25,CUST023407,SKU0113,D2C Website,1,584.0,0.0,True
ORD0063534,2024-10-25,CUST025048,SKU0126,Nykaa,1,884.85,0.15,True
ORD0063542,2025-03-01,CUST015601,SKU0041,D2C Website,1,232.05,0.15,True
ORD0063565,2024-06-03,CUST005132,SKU0052,Amazon,4,217.6,0.15,True
ORD0063568,2025-02-22,CUST007298,SKU0258,Nykaa,3,825.55,0.05,True
ORD0063591,2025-04-04,CUST007192,SKU0005,Amazon,2,401.0,0.0,True
ORD0063602,2024-06-25,CUST009904,SKU0055,Amazon,2,720.1,0.05,True
ORD0063615,2025-09-25,CUST009222,SKU0012,Amazon,1,871.2,0.2,True
ORD0063636,2025-11-12,CUST028313,SKU0025,Amazon,1,1470.0,0.0,True
ORD0063638,2025-10-12,CUST009114,SKU0054,Amazon,1,1428.0,0.0,True
ORD0063642,2024-12-12,CUST035423,SKU0017,Amazon,1,358.2,0.1,True
ORD0063653,2024-05-06,CUST025077,SKU0031,Offline,1,489.25,0.05,True
ORD0063654,2024-01-30,CUST018769,SKU0031,D2C Website,1,412.0,0.2,True
ORD0063659,2024-03-24,CUST005762,SKU0014,D2C Website,1,788.25,0.25,True
ORD0063675,2024-02-29,CUST020654,SKU0016,D2C Website,1,435.6,0.1,True
ORD0063676,2024-10-27,CUST021902,SKU0049,D2C Website,1,1128.0,0.2,True
ORD0063678,2025-09-01,CUST035767,SKU0245,Amazon,1,1308.6,0.1,True
ORD0063680,2025-01-04,CUST030544,SKU0025,D2C Website,2,1029.0,0.3,True
ORD0063689,2024-04-11,CUST025235,SKU0054,Amazon,1,1285.2,0.1,True
ORD0063734,2024-01-11,CUST009293,SKU0011,Nykaa,1,893.0,0.0,True
ORD0063743,2024-04-23,CUST024816,SKU0213,Nykaa,1,570.4,0.2,True
ORD0063751,2024-08-01,CUST006345,SKU0029,Amazon,2,867.6,0.1,True
ORD0063756,2024-03-09,CUST036574,SKU0002,Nykaa,2,676.9,0.3,True
ORD0063787,2024-03-01,CUST007986,SKU0034,Nykaa,2,342.9,0.1,True
ORD0063790,2025-11-06,CUST030410,SKU0030,Nykaa,2,276.45,0.05,True
ORD0063795,2025-08-17,CUST002697,SKU0038,Offline,2,516.8,0.05,True
ORD0063838,2024-12-26,CUST019820,SKU0056,Amazon,4,424.8,0.1,True
ORD0063847,2025-05-13,CUST024993,SKU0025,Amazon,1,1323.0,0.1,True
ORD0063866,2024-12-04,CUST015908,SKU0033,Offline,1,577.6,0.2,True
