customer_id,first_sku_id,first_order_date,second_sku_id,second_order_date,total_orders_lifetime,ltv_90d,is_repeat_customer
CUST028645,SKU0016,2024-09-15,,,1,411.4,False
CUST028646,SKU0268,2025-12-06,,,1,2386.8,False
CUST028647,SKU0015,2024-03-26,SKU0069,2024-04-11,3,2692.75,True
CUST028649,SKU0042,2025-06-21,SKU0005,2025-11-13,2,1375.6,True
CUST028650,SKU0060,2024-04-12,SKU0051,2024-05-11,5,1359.8,True
CUST028651,SKU0042,2025-03-13,,,1,615.4,False
CUST028652,SKU0037,2024-05-21,,,1,429.3,False
CUST028653,SKU0211,2024-12-09,SKU0192,2025-01-10,4,2530.15,True
CUST028654,SKU0217,2025-05-11,SKU0051,2025-05-24,2,3223.95,True
CUST028655,SKU0013,2024-03-14,SKU0013,2024-11-02,3,1622.25,True
CUST028656,SKU0040,2024-03-20,SKU0014,2024-03-21,4,4252.9,True
CUST028657,SKU0006,2024-01-04,SKU0247,2024-05-20,5,666.0,True
CUST028658,SKU0025,2024-07-11,SKU0051,2024-08-29,5,1743.0,True
CUST028659,SKU0019,2024-04-02,SKU0050,2025-04-09,2,1085.0,True
CUST028661,SKU0016,2025-02-03,SKU0060,2025-04-30,2,1655.8,True
CUST028662,SKU0015,2024-01-30,SKU0127,2025-08-17,3,933.6,True
CUST028663,SKU0054,2024-02-10,SKU0256,2025-07-02,2,1428.0,True
CUST028665,SKU0045,2024-04-19,SKU0003,2025-02-12,3,579.5,True
CUST028666,SKU0005,2025-07-09,,,1,641.6,False
CUST028667,SKU0005,2024-06-11,SKU0032,2025-11-06,2,300.75,True
CUST028668,SKU0014,2024-02-18,SKU0054,2025-03-23,2,945.9,True
CUST028669,SKU0011,2024-07-20,SKU0033,2024-09-04,3,1453.5,True
CUST028670,SKU0029,2024-11-13,,,1,1542.4,False
CUST028671,SKU0006,2024-04-23,SKU0013,2024-05-10,3,2074.7,True
CUST028672,SKU0013,2024-12-01,SKU0030,2024-12-28,3,759.0,True
CUST028673,SKU0024,2024-04-10,SKU0016,2025-04-22,2,246.6,True
CUST028674,SKU0055,2024-03-14,SKU0013,2024-11-19,2,1705.5,True
CUST028675,SKU0003,2024-02-17,SKU0036,2025-03-14,2,2972.8,True
CUST028676,SKU0001,2025-01-08,SKU0261,2025-12-04,2,348.0,True
CUST028677,SKU0032,2024-02-12,,,1,660.0,False
CUST028678,SKU0038,2024-01-11,SKU0046,2024-12-17,3,516.8,True
CUST028679,SKU0054,2024-03-02,SKU0214,2024-07-15,2,3641.4,True
CUST028680,SKU0262,2024-09-29,,,1,2224.9,False
CUST028681,SKU0048,2024-07-19,SKU0230,2025-02-22,5,795.2,True
CUST028682,SKU0033,2024-02-15,SKU0024,2025-12-30,2,1299.6,True
CUST028683,SKU0040,2024-05-14,,,1,2224.9,False
CUST028684,SKU0050,2024-06-27,,,1,414.75,False
CUST028685,SKU0141,2024-02-14,SKU0039,2024-12-02,5,2574.0,True
CUST028686,SKU0178,2024-04-26,SKU0055,2025-02-21,3,308.75,True
CUST028687,SKU0011,2024-01-09,SKU0143,2024-10-12,4,848.35,True
CUST028688,SKU0034,2024-01-05,SKU0073,2024-06-03,4,914.4,True
CUST028690,SKU0055,2024-01-16,SKU0001,2025-01-22,2,720.1,True
CUST028692,SKU0146,2024-03-10,SKU0038,2025-03-30,2,1588.4,True
CUST028693,SKU0056,2024-07-15,SKU0002,2025-05-08,4,944.0,True
CUST028694,SKU0038,2024-03-07,SKU0006,2025-05-19,3,979.2,True
CUST028695,SKU0032,2024-02-10,SKU0177,2024-09-27,6,528.0,True
CUST028696,SKU0052,2024-05-24,SKU0224,2024-07-07,4,2610.4,True
CUST028697,SKU0047,2024-08-17,SKU0036,2025-08-31,2,1207.8,True
CUST028698,SKU0139,2024-02-24,SKU0098,2024-09-08,5,568.8,True
CUST028699,SKU0005,2024-08-07,SKU0054,2025-06-30,2,360.9,True
CUST028700,SKU0003,2024-03-30,SKU0035,2024-04-02,4,6115.95,True
CUST028702,SKU0040,2025-12-13,,,1,1053.9,False
CUST028703,SKU0105,2024-04-30,,,1,870.0,False
CUST028704,SKU0031,2025-05-21,SKU0011,2025-10-13,2,875.5,True
CUST028705,SKU0014,2025-11-24,,,1,1051.0,False
CUST028706,SKU0032,2024-03-05,SKU0223,2025-08-16,2,1254.0,True
CUST028708,SKU0043,2024-02-12,SKU0024,2024-05-11,4,1086.3,True
CUST028709,SKU0035,2024-01-30,SKU0015,2024-02-27,3,1999.35,True
CUST028710,SKU0208,2024-01-26,,,1,619.2,False
CUST028711,SKU0031,2025-08-29,,,1,515.0,False
CUST028712,SKU0098,2025-12-22,,,1,2940.0,False
CUST028713,SKU0056,2025-01-01,SKU0025,2025-02-06,2,3354.0,True
CUST028714,SKU0056,2024-11-24,,,1,755.2,False
CUST028715,SKU0002,2025-02-22,,,1,967.0,False
CUST028717,SKU0017,2024-02-23,SKU0027,2024-06-01,3,756.2,True
CUST028718,SKU0017,2024-10-15,SKU0015,2025-10-21,2,338.3,True
CUST028721,SKU0072,2024-12-27,,,1,426.0,False
CUST028722,SKU0009,2025-08-15,,,1,2490.9,False
CUST028723,SKU0040,2024-05-24,SKU0123,2025-01-11,3,2459.1,True
CUST028724,SKU0242,2025-06-02,,,1,731.25,False
CUST028725,SKU0021,2024-09-24,SKU0024,2025-02-16,3,859.0,True
CUST028726,SKU0003,2024-01-12,SKU0040,2025-02-25,4,650.3,True
CUST028727,SKU0193,2024-04-22,SKU0049,2025-10-20,2,1174.7,True
CUST028728,SKU0154,2024-05-14,SKU0005,2024-08-12,4,2440.4,True
CUST028729,SKU0038,2024-06-20,SKU0265,2025-01-09,5,761.6,True
CUST028731,SKU0110,2024-04-07,SKU0035,2024-09-26,4,823.5,True
CUST028732,SKU0029,2024-05-22,SKU0233,2024-07-30,4,2452.0,True
CUST028733,SKU0047,2024-05-28,SKU0019,2024-05-31,2,3446.35,True
CUST028734,SKU0027,2024-02-02,SKU0182,2025-01-30,4,1126.0,True
CUST028735,SKU0046,2024-05-11,SKU0027,2025-12-29,2,279.3,True
CUST028736,SKU0034,2024-04-03,SKU0049,2025-04-21,2,323.85,True
CUST028737,SKU0187,2024-01-03,SKU0035,2024-04-23,6,720.8,True
CUST028738,SKU0042,2024-03-03,SKU0024,2024-05-23,3,807.2,True
CUST028739,SKU0050,2025-04-29,SKU0215,2025-07-15,2,2228.85,True
CUST028740,SKU0200,2025-06-16,,,1,2212.8,False
CUST028741,SKU0001,2024-01-07,SKU0113,2024-04-17,4,417.6,True
CUST028742,SKU0030,2024-03-29,SKU0025,2024-12-05,2,1105.8,True
CUST028744,SKU0038,2024-05-28,,,1,870.4,False
CUST028745,SKU0209,2024-08-04,SKU0027,2024-10-27,3,2903.4,True
CUST028746,SKU0002,2025-04-21,,,1,773.6,False
CUST028747,SKU0052,2024-03-22,SKU0008,2024-06-30,3,435.2,True
CUST028748,SKU0009,2024-09-25,SKU0013,2025-03-03,2,983.25,True
CUST028749,SKU0049,2024-04-18,SKU0053,2024-09-01,4,2961.0,True
CUST028750,SKU0238,2024-07-11,SKU0013,2024-08-05,4,3886.8,True
CUST028752,SKU0042,2024-01-21,SKU0003,2024-02-18,6,3366.2,True
CUST028753,SKU0041,2024-10-07,SKU0040,2024-10-26,3,2926.8,True
CUST028754,SKU0037,2025-11-05,SKU0044,2025-11-10,2,2501.0,True
CUST028755,SKU0019,2024-06-06,,,1,1030.75,False
CUST028756,SKU0221,2024-03-26,SKU0115,2024-08-14,6,2330.1,True
CUST028757,SKU0008,2024-11-05,,,1,2137.5,False
CUST028758,SKU0032,2025-01-24,SKU0038,2025-02-21,3,1540.2,True
CUST028759,SKU0010,2024-06-11,SKU0047,2024-09-11,4,612.0,True
CUST028760,SKU0013,2024-07-24,SKU0097,2025-04-14,2,684.95,True
CUST028761,SKU0164,2024-03-19,SKU0014,2024-11-26,4,946.0,True
CUST028762,SKU0048,2024-08-18,SKU0034,2024-10-24,2,1641.7,True
CUST028763,SKU0171,2024-06-06,,,1,2223.0,False
CUST028764,SKU0016,2024-05-27,SKU0048,2024-06-13,3,2415.8,True
CUST028765,SKU0038,2024-08-22,SKU0013,2025-02-18,3,1632.0,True
CUST028766,SKU0047,2024-02-16,SKU0010,2025-05-18,3,1274.9,True
CUST028767,SKU0054,2024-01-20,SKU0004,2024-04-11,4,3616.05,True
CUST028768,SKU0036,2024-09-12,,,1,1240.15,False
CUST028769,SKU0044,2024-05-09,SKU0032,2024-09-12,6,2407.5,True
CUST028770,SKU0045,2025-11-27,,,1,1647.0,False
CUST028771,SKU0032,2024-03-25,SKU0014,2024-09-06,2,627.0,True
CUST028772,SKU0032,2024-04-02,SKU0009,2024-12-05,3,1881.0,True
CUST028773,SKU0046,2024-03-08,,,1,235.2,False
CUST028774,SKU0082,2024-04-14,SKU0036,2024-04-15,4,4294.75,True
CUST028775,SKU0001,2024-03-16,SKU0186,2024-05-24,2,1217.6,True
CUST028776,SKU0029,2025-03-25,,,1,915.8,False
CUST028777,SKU0263,2024-04-02,SKU0208,2024-05-21,3,2013.75,True
CUST028778,SKU0021,2024-06-28,SKU0017,2025-11-03,2,730.15,True
CUST028780,SKU0134,2024-01-06,SKU0025,2024-03-01,4,3539.6,True
CUST028781,SKU0138,2024-04-08,SKU0017,2024-09-02,4,546.0,True
CUST028782,SKU0047,2024-06-06,SKU0025,2025-04-04,2,1006.5,True
CUST028783,SKU0256,2024-06-13,SKU0042,2025-09-05,2,1003.0,True
CUST028785,SKU0222,2024-08-23,,,1,1145.0,False
CUST028786,SKU0030,2025-11-15,SKU0006,2025-12-02,2,909.15,True
CUST028787,SKU0065,2024-07-02,,,1,2100.0,False
CUST028788,SKU0007,2024-02-28,SKU0039,2024-08-03,3,1244.4,True
CUST028789,SKU0006,2024-03-27,,,1,666.0,False
CUST028791,SKU0222,2025-04-08,,,1,858.75,False
CUST028792,SKU0004,2024-07-30,SKU0012,2025-09-14,2,1188.45,True
CUST028793,SKU0246,2025-03-02,SKU0049,2025-06-06,4,639.2,True
CUST028795,SKU0052,2024-09-18,SKU0218,2025-04-15,4,217.6,True
CUST028796,SKU0267,2024-01-19,SKU0196,2024-05-03,6,1485.0,True
CUST028797,SKU0040,2025-01-11,SKU0222,2025-04-18,3,995.35,True
CUST028799,SKU0055,2024-07-19,SKU0019,2025-03-23,2,644.3,True
CUST028800,SKU0238,2024-03-19,SKU0046,2024-06-02,3,1656.4,True
CUST028801,SKU0046,2024-08-07,,,1,249.9,False
CUST028802,SKU0274,2024-07-31,SKU0055,2024-10-17,4,3563.85,True
CUST028804,SKU0270,2024-01-30,,,1,2088.1,False
CUST028805,SKU0034,2024-07-25,SKU0038,2024-12-14,4,361.95,True
CUST028806,SKU0027,2024-04-15,SKU0011,2024-05-19,5,4857.3,True
CUST028808,SKU0038,2024-06-22,,,1,462.4,False
CUST028809,SKU0059,2024-05-19,SKU0137,2025-04-13,6,382.2,True
CUST028810,SKU0035,2024-06-21,SKU0005,2024-10-27,5,3559.65,True
CUST028811,SKU0013,2024-01-12,SKU0052,2024-12-12,2,1153.6,True
CUST028812,SKU0053,2024-12-20,,,1,988.55,False
CUST028813,SKU0039,2025-11-16,,,1,1440.0,False
CUST028814,SKU0054,2025-03-23,,,1,1142.4,False
CUST028815,SKU0036,2025-06-29,,,1,1386.05,False
CUST028816,SKU0159,2025-04-25,,,1,998.25,False
CUST028818,SKU0016,2024-06-06,SKU0044,2025-09-19,3,968.0,True
CUST028819,SKU0024,2024-02-18,SKU0055,2025-06-09,3,219.2,True
CUST028820,SKU0253,2024-10-09,SKU0017,2024-10-17,2,1037.7,True
CUST028821,SKU0037,2025-05-19,,,1,810.9,False
CUST028822,SKU0029,2024-08-31,SKU0039,2025-01-24,3,819.4,True
CUST028824,SKU0033,2024-07-31,,,1,649.8,False
CUST028825,SKU0005,2024-01-18,SKU0042,2024-03-17,3,992.45,True
CUST028826,SKU0011,2024-07-20,SKU0044,2024-09-04,4,3535.0,True
CUST028827,SKU0039,2024-06-06,SKU0046,2024-10-25,3,300.0,True
CUST028828,SKU0046,2024-10-12,,,1,749.7,False
CUST028829,SKU0139,2024-03-13,,,1,379.2,False
CUST028830,SKU0002,2024-11-08,SKU0013,2025-05-08,2,918.65,True
CUST028831,SKU0027,2024-05-16,SKU0004,2025-03-22,2,900.8,True
CUST028833,SKU0038,2025-02-13,,,1,489.6,False
CUST028834,SKU0057,2025-11-29,,,1,1391.75,False
CUST028835,SKU0027,2024-02-08,SKU0006,2024-07-03,4,1013.4,True
CUST028836,SKU0048,2024-02-06,SKU0011,2024-10-17,3,1590.4,True
CUST028838,SKU0143,2024-05-18,SKU0050,2025-07-14,2,870.2,True
CUST028840,SKU0131,2024-12-25,SKU0046,2025-03-22,3,751.9,True
CUST028841,SKU0012,2024-11-28,SKU0237,2025-07-08,3,1034.55,True
CUST028842,SKU0029,2024-10-27,SKU0010,2025-07-28,3,2602.8,True
CUST028843,SKU0031,2024-06-26,SKU0006,2025-12-10,2,1030.0,True
CUST028844,SKU0039,2024-02-20,,,1,1200.0,False
CUST028846,SKU0005,2024-04-06,SKU0001,2025-01-28,2,721.8,True
CUST028847,SKU0003,2024-06-06,SKU0207,2025-03-26,2,789.65,True
CUST028848,SKU0027,2024-06-09,,,1,788.2,False
CUST028849,SKU0019,2025-04-27,,,1,2170.0,False
CUST028850,SKU0244,2025-07-17,SKU0048,2025-08-29,2,1937.35,True
CUST028853,SKU0117,2024-02-16,,,1,1077.8,False
CUST028854,SKU0007,2025-02-20,,,1,1317.6,False
CUST028855,SKU0016,2024-06-12,SKU0045,2024-09-04,4,2611.0,True
CUST028856,SKU0054,2024-02-20,SKU0165,2024-03-23,2,3276.0,True
CUST028857,SKU0234,2024-05-07,SKU0003,2025-01-09,5,732.0,True
CUST028859,SKU0107,2025-08-11,,,1,1078.25,False
CUST028860,SKU0017,2024-09-09,SKU0055,2025-07-04,3,338.3,True
CUST028861,SKU0046,2025-06-03,,,1,470.4,False
CUST028862,SKU0002,2025-03-30,,,1,870.3,False
CUST028863,SKU0042,2025-05-31,,,1,615.4,False
CUST028864,SKU0263,2025-05-02,SKU0025,2025-12-09,2,1039.5,True
CUST028865,SKU0048,2024-07-13,SKU0131,2025-01-04,4,745.5,True
CUST028867,SKU0099,2024-01-03,SKU0031,2024-03-07,6,5150.0,True
CUST028869,SKU0243,2024-02-05,SKU0029,2024-02-12,4,2872.2,True
CUST028870,SKU0115,2024-03-17,,,1,996.0,False
CUST028871,SKU0021,2024-05-18,SKU0051,2025-02-12,4,859.0,True
CUST028872,SKU0049,2025-03-30,,,1,1410.0,False
CUST028874,SKU0268,2024-05-13,SKU0205,2025-02-05,3,1127.1,True
CUST028875,SKU0033,2024-01-01,SKU0009,2024-03-09,3,2210.65,True
CUST028876,SKU0011,2024-07-05,,,1,1696.7,False
CUST028877,SKU0220,2024-01-07,SKU0025,2025-08-02,3,1212.1,True
CUST028878,SKU0032,2024-07-11,SKU0040,2024-10-21,2,1188.0,True
CUST028879,SKU0102,2024-03-08,SKU0043,2025-05-07,3,1125.0,True
CUST028880,SKU0190,2024-12-14,SKU0168,2025-03-16,3,742.9,True
CUST028881,SKU0034,2024-12-16,SKU0031,2025-06-13,2,762.0,True
CUST028882,SKU0031,2024-02-18,SKU0259,2024-02-23,3,4047.1,True
CUST028883,SKU0001,2024-02-21,SKU0072,2024-03-22,5,872.0,True
CUST028884,SKU0025,2024-07-11,SKU0040,2024-08-08,4,2494.0,True
CUST028885,SKU0197,2025-04-11,SKU0052,2025-09-22,2,1088.0,True
CUST028886,SKU0135,2024-05-24,SKU0268,2024-08-24,3,1501.0,True
CUST028887,SKU0082,2024-02-12,,,1,522.75,False
CUST028888,SKU0249,2025-03-08,SKU0024,2025-06-18,2,513.0,True
CUST028889,SKU0054,2024-07-07,SKU0042,2024-07-26,4,2687.0,True
CUST028890,SKU0031,2025-07-07,SKU0082,2025-09-23,3,2972.7,True
CUST028891,SKU0061,2024-02-11,SKU0051,2024-12-24,3,218.5,True
CUST028892,SKU0105,2024-05-20,SKU0044,2024-10-13,3,652.5,True
CUST028894,SKU0013,2025-03-26,,,1,540.75,False
CUST028895,SKU0005,2024-07-29,SKU0016,2024-08-25,2,1966.4,True
CUST028896,SKU0032,2024-04-29,SKU0072,2024-05-13,6,1129.0,True
CUST028897,SKU0054,2024-06-11,SKU0055,2024-11-25,4,1071.0,True
CUST028898,SKU0263,2024-01-21,SKU0097,2025-04-09,2,3927.0,True
CUST028899,SKU0047,2025-06-24,,,1,1140.7,False
CUST028900,SKU0021,2024-05-10,SKU0028,2024-07-10,3,1492.45,True
CUST028901,SKU0055,2024-01-20,,,1,682.2,False
CUST028902,SKU0041,2024-10-28,SKU0052,2025-11-24,2,464.1,True
CUST028903,SKU0176,2025-08-28,,,1,936.9,False
CUST028905,SKU0025,2025-09-02,,,1,2499.0,False
CUST028906,SKU0278,2024-06-02,SKU0037,2025-11-17,4,620.8,True
CUST028907,SKU0045,2025-03-21,,,1,976.0,False
CUST028908,SKU0260,2024-01-19,SKU0139,2025-06-07,2,2638.8,True
CUST028909,SKU0019,2024-01-24,SKU0047,2024-06-02,3,1953.0,True
CUST028910,SKU0016,2024-03-29,SKU0032,2024-06-20,4,1062.6,True
CUST028911,SKU0249,2024-01-14,,,1,513.0,False
CUST028912,SKU0038,2024-05-29,,,1,489.6,False
CUST028913,SKU0045,2024-11-30,SKU0215,2025-07-25,2,1555.5,True
CUST028914,SKU0126,2024-05-18,,,1,2342.25,False
CUST028916,SKU0038,2024-01-30,,,1,435.2,False
CUST028917,SKU0006,2024-05-29,SKU0032,2024-11-23,4,532.8,True
CUST028919,SKU0056,2025-04-19,SKU0050,2025-08-12,2,708.0,True
CUST028920,SKU0027,2025-08-24,SKU0010,2025-12-22,2,3378.0,True
CUST028921,SKU0259,2024-12-04,SKU0065,2024-12-17,5,1156.4,True
CUST028924,SKU0012,2025-10-22,SKU0005,2025-10-31,3,6250.6,True
CUST028926,SKU0005,2024-05-30,SKU0009,2024-12-06,2,380.95,True
CUST028927,SKU0025,2024-09-30,,,1,1102.5,False
CUST028928,SKU0038,2025-11-17,,,1,544.0,False
CUST028929,SKU0188,2024-04-22,,,1,207.1,False
CUST028930,SKU0021,2025-07-17,SKU0052,2025-12-25,2,859.0,True
CUST028931,SKU0052,2024-07-18,SKU0043,2024-11-13,5,243.2,True
CUST028932,SKU0004,2024-06-20,SKU0035,2025-02-06,3,2001.6,True
CUST028933,SKU0054,2024-08-08,SKU0002,2025-06-09,2,2856.0,True
CUST028934,SKU0075,2024-04-23,SKU0014,2025-11-19,2,719.0,True
CUST028936,SKU0040,2024-07-07,,,1,819.7,False
CUST028939,SKU0236,2024-09-03,SKU0011,2024-10-13,5,3311.25,True
CUST028940,SKU0013,2024-02-07,SKU0031,2024-10-02,2,504.7,True
CUST028941,SKU0032,2025-09-18,SKU0032,2025-11-11,2,1584.0,True
CUST028942,SKU0025,2024-10-07,SKU0002,2025-09-10,2,1249.5,True
CUST028943,SKU0150,2025-07-25,,,1,852.0,False
CUST028944,SKU0015,2024-07-06,SKU0103,2025-10-10,2,875.25,True
CUST028945,SKU0050,2025-03-17,SKU0056,2025-09-09,2,1050.7,True
CUST028947,SKU0007,2024-01-09,SKU0004,2024-03-02,4,5670.9,True
CUST028948,SKU0027,2024-05-06,SKU0012,2025-03-22,5,1126.0,True
CUST028949,SKU0046,2024-05-19,SKU0215,2024-08-06,3,837.1,True
CUST028950,SKU0015,2025-03-28,,,1,1867.2,False
CUST028951,SKU0062,2024-04-28,SKU0044,2024-05-22,5,2548.25,True
CUST028952,SKU0009,2024-02-27,SKU0049,2025-11-21,2,4719.6,True
CUST028953,SKU0050,2025-01-28,SKU0045,2025-11-27,2,1106.0,True
CUST028954,SKU0011,2024-01-25,SKU0045,2025-09-14,2,1428.8,True
CUST028956,SKU0045,2024-02-01,SKU0003,2024-02-01,5,1338.65,True
CUST028957,SKU0005,2024-08-29,SKU0055,2024-12-21,4,300.75,True
CUST028958,SKU0045,2024-09-15,,,1,1738.5,False
CUST028959,SKU0008,2024-06-03,SKU0040,2024-12-01,2,3800.0,True
CUST028961,SKU0019,2024-02-11,SKU0238,2025-08-29,2,2604.0,True
CUST028962,SKU0041,2024-01-04,SKU0036,2025-11-09,2,518.7,True
CUST028963,SKU0011,2024-04-26,SKU0054,2024-08-12,5,669.75,True
CUST028964,SKU0005,2025-06-18,SKU0027,2025-11-08,2,802.0,True
CUST028965,SKU0040,2025-01-01,SKU0111,2025-06-03,2,1756.5,True
CUST028966,SKU0006,2025-06-18,,,1,599.4,False
CUST028967,SKU0027,2024-11-07,SKU0176,2024-12-28,3,2903.15,True
CUST028969,SKU0032,2024-02-17,,,1,1320.0,False
CUST028970,SKU0004,2024-04-26,SKU0089,2024-11-17,4,1000.8,True
CUST028971,SKU0041,2024-12-23,SKU0066,2025-06-14,3,518.7,True
CUST028972,SKU0212,2024-10-20,,,1,972.9,False
CUST028973,SKU0002,2024-05-20,SKU0002,2024-12-13,2,1740.6,True
CUST028974,SKU0024,2024-07-22,SKU0084,2025-08-10,2,219.2,True
CUST028976,SKU0135,2025-07-04,,,1,592.5,False
CUST028977,SKU0015,2025-04-01,,,1,2975.85,False
CUST028978,SKU0001,2024-09-16,SKU0038,2024-12-05,3,953.6,True
CUST028979,SKU0004,2024-02-04,SKU0011,2024-04-06,3,1974.25,True
CUST028980,SKU0194,2024-10-20,SKU0061,2024-12-04,2,1500.8,True
CUST028981,SKU0048,2025-02-18,,,1,894.6,False
CUST028982,SKU0168,2024-02-03,SKU0171,2024-07-01,4,1040.4,True
CUST028983,SKU0029,2024-10-15,,,1,964.0,False
CUST028984,SKU0055,2024-12-28,,,1,758.0,False
CUST028985,SKU0042,2025-07-10,,,1,579.2,False
CUST028986,SKU0012,2024-12-06,,,1,1034.55,False
CUST028987,SKU0031,2024-05-11,SKU0037,2025-04-14,3,437.75,True
CUST028988,SKU0050,2024-04-15,SKU0008,2024-10-30,2,525.35,True
CUST028990,SKU0054,2024-01-31,SKU0027,2024-12-10,6,1428.0,True
CUST028991,SKU0039,2024-06-06,SKU0011,2024-06-30,6,2958.1,True
CUST028992,SKU0044,2024-04-07,SKU0007,2025-03-13,2,909.5,True
CUST028993,SKU0042,2024-03-13,SKU0024,2024-05-28,4,862.0,True
CUST028994,SKU0003,2024-11-27,SKU0054,2025-08-31,2,929.0,True
CUST028995,SKU0031,2025-01-15,SKU0245,2025-05-31,2,515.0,True
CUST028996,SKU0045,2024-12-12,SKU0227,2025-10-11,2,457.5,True
CUST028997,SKU0054,2024-03-30,SKU0256,2024-10-07,2,1213.8,True
CUST028998,SKU0039,2024-01-24,SKU0043,2025-11-09,2,320.0,True
CUST028999,SKU0035,2024-02-15,SKU0048,2024-03-27,5,2893.0,True
CUST029000,SKU0055,2024-02-17,SKU0055,2024-03-08,2,1819.2,True
CUST029001,SKU0253,2024-05-17,SKU0050,2024-05-28,3,1130.15,True
CUST029002,SKU0045,2024-01-04,SKU0055,2024-03-27,5,3581.0,True
CUST029003,SKU0256,2024-01-29,SKU0027,2024-02-07,3,2504.2,True
CUST029004,SKU0278,2024-12-02,SKU0053,2025-12-29,2,659.6,True
CUST029005,SKU0046,2024-04-16,SKU0031,2025-02-26,3,294.0,True
CUST029006,SKU0017,2024-03-09,SKU0051,2025-02-03,2,378.1,True
CUST029007,SKU0011,2024-11-21,SKU0002,2025-08-28,2,803.7,True
CUST029008,SKU0040,2024-02-12,SKU0047,2024-05-15,3,936.8,True
CUST029009,SKU0145,2024-03-11,SKU0033,2024-06-14,5,1139.4,True
CUST029010,SKU0025,2025-02-03,,,1,1249.5,False
CUST029011,SKU0222,2025-01-02,,,1,2061.0,False
CUST029012,SKU0017,2024-09-05,,,1,298.5,False
CUST029013,SKU0015,2024-05-31,,,1,2334.0,False
CUST029014,SKU0049,2024-03-28,,,1,1410.0,False
CUST029015,SKU0046,2024-01-03,SKU0049,2024-06-24,4,294.0,True
CUST029016,SKU0078,2025-04-15,,,1,1290.6,False
CUST029017,SKU0017,2024-02-27,SKU0041,2025-01-21,3,318.4,True
CUST029019,SKU0045,2024-04-20,SKU0052,2024-07-17,5,811.0,True
CUST029020,SKU0004,2024-05-08,SKU0054,2024-09-01,4,1063.35,True
CUST029021,SKU0050,2024-06-11,SKU0043,2025-02-25,3,414.75,True
CUST029022,SKU0032,2024-01-24,SKU0053,2024-03-03,3,1491.4,True
CUST029023,SKU0015,2024-02-21,SKU0121,2024-03-22,3,4746.9,True
CUST029024,SKU0052,2024-03-10,,,1,460.8,False
CUST029025,SKU0009,2024-07-03,SKU0005,2025-04-06,2,1311.0,True
CUST029026,SKU0013,2024-01-05,SKU0044,2024-02-21,3,2298.0,True
CUST029028,SKU0036,2024-11-25,,,1,5836.0,False
CUST029030,SKU0008,2024-01-13,SKU0021,2025-04-26,5,1900.0,True
CUST029031,SKU0049,2024-11-20,SKU0035,2025-06-14,2,1269.0,True
CUST029032,SKU0215,2024-01-06,SKU0038,2024-08-13,3,330.3,True
CUST029034,SKU0049,2025-01-27,,,1,3595.5,False
CUST029035,SKU0015,2024-04-03,SKU0121,2024-06-11,3,2001.45,True
CUST029037,SKU0052,2024-02-25,SKU0027,2025-01-30,3,256.0,True
CUST029038,SKU0053,2024-01-06,SKU0048,2024-03-01,4,4357.25,True
CUST029039,SKU0034,2024-04-17,SKU0051,2024-05-17,3,801.0,True
CUST029040,SKU0046,2024-06-09,SKU0054,2025-12-11,2,588.0,True
CUST029041,SKU0017,2024-07-19,SKU0042,2024-12-12,4,378.1,True
CUST029042,SKU0040,2024-06-17,SKU0001,2025-01-17,5,2634.75,True
CUST029043,SKU0041,2024-01-04,,,1,218.4,False
CUST029044,SKU0044,2025-08-10,,,1,1016.5,False
CUST029045,SKU0178,2024-03-23,SKU0004,2025-03-06,3,975.0,True
CUST029046,SKU0029,2024-03-23,,,1,1735.2,False
CUST029047,SKU0055,2024-12-16,,,1,3032.0,False
CUST029049,SKU0054,2024-01-15,SKU0043,2024-12-09,2,1356.6,True
CUST029050,SKU0127,2024-11-11,,,1,973.0,False
CUST029051,SKU0003,2024-07-06,,,1,789.65,False
CUST029052,SKU0027,2025-07-26,,,1,4504.0,False
CUST029053,SKU0042,2024-12-26,SKU0009,2025-02-08,3,2555.5,True
CUST029054,SKU0043,2024-08-31,SKU0052,2024-09-20,4,1291.4,True
CUST029056,SKU0014,2025-08-01,,,1,1051.0,False
CUST029057,SKU0049,2024-01-20,SKU0175,2024-03-18,3,4400.6,True
CUST029058,SKU0052,2024-05-07,SKU0044,2024-05-14,6,3316.25,True
CUST029059,SKU0048,2024-02-01,SKU0234,2024-02-07,3,3723.2,True
CUST029060,SKU0056,2024-05-04,SKU0040,2024-09-22,3,849.6,True
CUST029061,SKU0006,2024-02-16,SKU0012,2025-01-31,4,1798.2,True
CUST029062,SKU0111,2024-03-08,SKU0219,2024-11-09,6,249.2,True
CUST029063,SKU0007,2024-01-27,SKU0252,2024-03-26,3,1881.8,True
CUST029064,SKU0038,2025-01-06,SKU0007,2025-01-09,4,6853.1,True
CUST029065,SKU0077,2024-08-23,SKU0034,2025-08-24,2,1392.0,True
CUST029066,SKU0036,2024-02-08,SKU0147,2024-05-13,7,1313.1,True
CUST029067,SKU0269,2024-01-19,,,1,1219.5,False
CUST029068,SKU0037,2024-07-05,SKU0015,2025-07-27,2,405.45,True
CUST029069,SKU0038,2024-08-29,SKU0030,2025-01-30,4,979.2,True
CUST029070,SKU0005,2025-04-05,SKU0034,2025-12-16,2,1022.55,True
CUST029071,SKU0003,2024-04-27,SKU0034,2024-12-06,4,3716.0,True
CUST029072,SKU0038,2025-09-20,,,1,1632.0,False
