customer_id,first_sku_id,first_order_date,second_sku_id,second_order_date,total_orders_lifetime,ltv_90d
CUST034905,SKU0034,2025-12-08,,,1,571.5
CUST034907,SKU0009,2025-10-24,,,1,1179.9
CUST034908,SKU0252,2025-09-07,,,1,441.9
CUST034909,SKU0003,2024-12-26,SKU0034,2025-05-15,2,2229.6
CUST034911,SKU0056,2024-06-04,SKU0278,2025-05-25,2,944.0
CUST034912,SKU0016,2024-04-05,SKU0001,2024-06-10,4,2381.0
CUST034913,SKU0043,2024-08-02,SKU0056,2024-09-16,3,2618.8
CUST034914,SKU0012,2024-11-16,SKU0038,2025-01-14,2,5470.8
CUST034915,SKU0235,2024-03-27,SKU0042,2024-09-10,3,972.9
CUST034916,SKU0086,2024-01-13,,,1,834.0
CUST034917,SKU0031,2024-12-29,SKU0034,2025-03-23,3,716.8
CUST034918,SKU0188,2024-03-04,SKU0011,2024-05-06,3,1329.0
CUST034919,SKU0010,2024-10-15,,,1,680.0
CUST034920,SKU0271,2025-10-20,SKU0041,2025-11-13,2,1549.7
CUST034921,SKU0004,2024-04-07,SKU0055,2024-09-04,3,1876.5
CUST034922,SKU0014,2024-12-22,SKU0048,2025-05-22,2,1891.8
CUST034923,SKU0237,2024-01-12,SKU0002,2025-08-30,4,833.4
CUST034924,SKU0014,2025-08-11,SKU0044,2025-12-25,2,2102.0
CUST034925,SKU0031,2024-01-31,SKU0002,2024-10-04,3,515.0
CUST034926,SKU0053,2024-12-09,SKU0051,2025-04-28,2,872.25
CUST034927,SKU0014,2024-10-07,SKU0229,2025-01-16,2,3573.4
CUST034928,SKU0004,2025-07-31,,,1,3190.05
CUST034929,SKU0012,2024-10-21,,,1,1089.0
CUST034930,SKU0030,2024-10-10,SKU0175,2024-10-24,4,2575.4
CUST034932,SKU0003,2024-04-06,SKU0055,2024-05-23,5,3129.5
CUST034933,SKU0171,2024-08-13,SKU0008,2024-09-04,3,2603.3
CUST034934,SKU0010,2024-09-13,SKU0015,2025-02-16,3,680.0
CUST034935,SKU0118,2024-10-10,,,1,550.2
CUST034936,SKU0035,2024-05-26,SKU0014,2024-12-03,3,1249.0
CUST034937,SKU0276,2025-10-07,,,1,1026.95
CUST034938,SKU0259,2025-06-05,SKU0047,2025-06-08,2,1564.5
CUST034939,SKU0221,2024-02-01,SKU0006,2024-10-17,2,690.4
CUST034941,SKU0003,2024-01-07,SKU0054,2024-06-25,5,789.65
CUST034942,SKU0031,2025-03-16,SKU0046,2025-08-27,4,437.75
CUST034943,SKU0005,2024-05-29,SKU0150,2024-06-13,4,1669.05
CUST034944,SKU0052,2025-10-03,SKU0028,2025-11-05,2,1170.8
CUST034945,SKU0027,2024-01-24,SKU0013,2024-04-20,5,1569.95
CUST034946,SKU0021,2024-01-17,SKU0049,2024-02-21,2,2888.1
CUST034947,SKU0039,2024-05-16,SKU0053,2025-11-28,2,340.0
CUST034948,SKU0269,2024-05-11,SKU0249,2024-12-20,4,1355.0
CUST034949,SKU0195,2025-06-05,SKU0025,2025-12-04,2,800.1
CUST034950,SKU0003,2025-06-13,SKU0049,2025-08-18,2,5267.7
CUST034951,SKU0123,2024-04-28,SKU0030,2024-07-17,4,1249.25
CUST034952,SKU0028,2025-01-22,SKU0051,2025-02-19,2,809.8
CUST034953,SKU0049,2024-03-20,SKU0031,2025-01-12,2,5076.0
CUST034954,SKU0032,2024-04-06,SKU0243,2025-05-15,2,1122.0
CUST034955,SKU0080,2024-01-21,SKU0048,2024-09-27,4,4541.0
CUST034956,SKU0015,2025-06-14,SKU0072,2025-07-28,2,2523.5
CUST034957,SKU0062,2025-04-27,SKU0050,2025-04-27,2,943.85
CUST034958,SKU0221,2024-03-16,SKU0220,2024-04-05,2,2195.1
CUST034959,SKU0001,2025-02-02,,,1,197.2
CUST034960,SKU0083,2024-06-25,SKU0090,2025-08-26,2,1627.2
CUST034961,SKU0003,2024-05-28,SKU0246,2024-07-30,3,1528.25
CUST034962,SKU0002,2025-03-26,,,1,2610.9
CUST034963,SKU0151,2025-11-10,SKU0001,2025-12-06,2,1047.65
CUST034964,SKU0034,2024-11-19,,,1,762.0
CUST034965,SKU0034,2024-09-21,SKU0033,2025-05-29,4,381.0
CUST034966,SKU0121,2025-02-23,SKU0006,2025-05-16,3,2917.8
CUST034968,SKU0045,2024-01-12,,,1,549.0
CUST034969,SKU0031,2024-02-27,SKU0047,2024-10-25,3,875.5
CUST034971,SKU0044,2024-05-27,SKU0044,2024-08-22,5,4654.5
CUST034972,SKU0054,2024-02-09,,,1,1142.4
CUST034973,SKU0001,2025-02-04,SKU0055,2025-03-22,3,1235.9
CUST034974,SKU0182,2024-03-11,SKU0041,2024-03-24,5,5607.3
CUST034975,SKU0055,2024-04-13,SKU0031,2025-02-22,3,758.0
CUST034976,SKU0086,2024-09-25,SKU0013,2025-02-18,2,1501.2
CUST034977,SKU0002,2024-09-29,SKU0014,2025-06-28,3,821.95
CUST034978,SKU0047,2025-05-02,SKU0002,2025-05-22,5,9715.5
CUST034979,SKU0006,2024-08-31,SKU0048,2024-09-29,3,1460.7
CUST034980,SKU0011,2024-01-18,SKU0055,2024-06-17,6,714.4
CUST034982,SKU0015,2024-06-17,SKU0015,2024-10-08,4,1633.8
CUST034983,SKU0012,2024-02-26,SKU0249,2025-08-19,3,2613.6
CUST034984,SKU0007,2024-02-21,SKU0027,2024-03-13,3,2647.0
CUST034985,SKU0032,2024-08-08,SKU0273,2025-03-23,2,1254.0
CUST034986,SKU0038,2025-06-20,,,1,408.0
CUST034987,SKU0011,2025-03-08,,,1,848.35
CUST034988,SKU0250,2025-01-06,,,1,1023.2
CUST034990,SKU0035,2024-08-02,SKU0005,2025-03-29,2,1249.0
CUST034991,SKU0038,2024-05-18,SKU0028,2024-05-21,4,819.4
CUST034992,SKU0016,2025-03-15,SKU0036,2025-10-24,2,774.4
CUST034993,SKU0052,2025-02-17,SKU0002,2025-04-13,5,1905.75
CUST034996,SKU0051,2024-09-15,,,1,1470.0
CUST034997,SKU0004,2024-12-27,,,1,1188.45
CUST034998,SKU0031,2025-01-08,,,1,437.75
CUST034999,SKU0056,2025-05-24,SKU0019,2025-12-19,2,354.0
CUST035000,SKU0035,2024-10-11,SKU0046,2025-02-27,3,1186.55
CUST035001,SKU0031,2024-04-21,SKU0133,2024-12-22,2,1467.75
CUST035002,SKU0016,2024-09-10,SKU0016,2024-09-12,4,2206.6
CUST035003,SKU0016,2024-08-05,SKU0036,2025-03-21,2,411.4
CUST035005,SKU0032,2024-06-05,SKU0003,2024-06-08,3,2860.2
CUST035007,SKU0055,2024-10-25,,,1,1288.6
CUST035009,SKU0025,2024-02-11,SKU0052,2024-09-05,4,2205.0
CUST035010,SKU0032,2024-08-17,,,1,1320.0
CUST035011,SKU0278,2024-02-19,SKU0009,2024-04-26,3,3391.5
CUST035012,SKU0044,2025-02-15,,,1,2140.0
CUST035013,SKU0259,2024-02-22,SKU0014,2025-02-06,2,1677.9
CUST035014,SKU0056,2024-06-15,SKU0127,2024-11-28,2,377.6
CUST035015,SKU0078,2024-05-08,SKU0028,2024-05-18,6,2105.55
CUST035016,SKU0007,2024-04-08,SKU0013,2024-07-29,4,1171.2
CUST035018,SKU0021,2025-05-14,,,1,730.15
CUST035020,SKU0053,2024-03-31,SKU0123,2025-07-21,2,988.55
CUST035021,SKU0004,2025-02-17,,,1,1063.35
CUST035022,SKU0040,2024-05-31,,,1,995.35
CUST035023,SKU0002,2024-02-17,SKU0025,2024-12-15,3,1740.6
CUST035024,SKU0081,2024-03-10,SKU0007,2024-03-11,4,1695.6
CUST035025,SKU0001,2024-11-18,SKU0093,2025-04-14,2,208.8
CUST035026,SKU0208,2024-10-21,,,1,688.0
CUST035027,SKU0221,2024-10-23,,,1,604.1
CUST035028,SKU0048,2024-01-29,SKU0004,2024-09-28,8,844.9
CUST035029,SKU0055,2025-07-24,,,1,758.0
CUST035030,SKU0021,2024-06-27,SKU0005,2024-09-30,3,816.05
CUST035031,SKU0274,2024-03-20,,,1,1347.3
CUST035032,SKU0054,2024-01-28,SKU0053,2025-03-03,2,1213.8
CUST035033,SKU0014,2024-04-16,SKU0044,2024-05-17,5,3116.6
CUST035034,SKU0001,2024-02-15,SKU0028,2024-02-17,4,731.2
CUST035035,SKU0032,2024-02-01,SKU0051,2024-10-25,5,990.0
CUST035036,SKU0166,2024-04-26,SKU0043,2024-12-15,2,965.6
CUST035037,SKU0027,2024-06-27,SKU0050,2024-08-31,4,3338.0
CUST035038,SKU0269,2025-07-18,,,1,2303.5
CUST035039,SKU0044,2024-03-17,SKU0004,2025-04-23,3,749.0
CUST035040,SKU0024,2024-04-14,SKU0134,2024-08-21,3,246.6
CUST035041,SKU0004,2025-07-06,SKU0042,2025-09-27,4,3505.25
CUST035043,SKU0008,2024-01-16,SKU0013,2024-12-09,3,855.0
CUST035044,SKU0031,2024-08-25,SKU0030,2025-09-07,2,515.0
CUST035045,SKU0009,2024-01-31,SKU0040,2025-01-30,3,3539.7
CUST035046,SKU0038,2024-09-30,SKU0219,2025-04-08,4,1088.0
CUST035047,SKU0038,2024-09-20,SKU0003,2025-07-20,3,516.8
CUST035048,SKU0047,2025-05-28,,,1,2684.0
CUST035049,SKU0024,2024-11-26,SKU0054,2024-12-05,3,1679.6
CUST035050,SKU0014,2024-03-19,SKU0062,2024-04-30,3,3562.05
CUST035051,SKU0146,2024-10-08,SKU0035,2025-02-27,4,1672.0
CUST035052,SKU0007,2025-05-08,SKU0093,2025-11-29,2,2781.6
CUST035053,SKU0015,2025-02-09,,,1,2625.75
CUST035054,SKU0005,2024-10-23,SKU0235,2025-12-17,2,401.0
CUST035055,SKU0001,2024-09-01,SKU0224,2024-11-23,2,2636.4
CUST035056,SKU0078,2024-06-20,SKU0152,2024-11-15,3,5736.0
CUST035059,SKU0011,2025-04-28,,,1,1250.2
CUST035060,SKU0010,2024-02-17,SKU0012,2024-08-08,2,578.0
CUST035061,SKU0013,2024-02-07,SKU0014,2024-07-06,3,648.9
CUST035062,SKU0012,2024-01-01,SKU0010,2024-01-07,2,1435.65
CUST035063,SKU0216,2025-06-23,,,1,1215.5
CUST035064,SKU0004,2025-04-18,SKU0036,2025-09-26,3,2251.8
CUST035065,SKU0119,2024-06-12,SKU0105,2025-06-29,2,693.0
CUST035066,SKU0010,2024-05-08,SKU0253,2024-08-01,3,2418.0
CUST035067,SKU0040,2024-07-26,SKU0021,2024-10-05,3,1752.85
CUST035068,SKU0009,2024-01-13,SKU0038,2024-07-05,4,2359.8
CUST035069,SKU0003,2024-03-14,SKU0042,2024-05-19,3,1250.0
CUST035072,SKU0024,2025-01-03,SKU0031,2025-01-26,3,1697.5
CUST035073,SKU0002,2024-11-18,SKU0027,2025-06-28,2,1643.9
CUST035074,SKU0054,2024-06-30,SKU0210,2024-07-19,5,2198.95
CUST035075,SKU0004,2025-10-21,SKU0001,2025-12-30,2,1877.4
CUST035076,SKU0260,2024-08-15,SKU0015,2025-03-10,3,1246.1
CUST035077,SKU0029,2024-02-11,,,1,2024.4
CUST035078,SKU0029,2024-02-06,SKU0249,2024-04-13,5,1770.8
CUST035079,SKU0011,2024-11-03,SKU0262,2024-11-14,3,2883.7
CUST035080,SKU0236,2024-06-16,SKU0097,2024-07-08,2,1294.55
CUST035081,SKU0243,2024-04-07,SKU0037,2025-05-07,3,966.45
CUST035082,SKU0196,2024-11-28,SKU0040,2025-07-27,2,1045.0
CUST035083,SKU0036,2024-03-05,SKU0261,2024-08-03,4,4377.0
CUST035084,SKU0051,2024-12-27,SKU0191,2025-10-25,2,997.5
CUST035085,SKU0035,2024-07-04,SKU0048,2025-04-23,3,1249.0
CUST035086,SKU0031,2024-09-01,SKU0055,2025-08-04,2,1854.0
CUST035087,SKU0016,2024-09-13,SKU0027,2025-01-24,5,338.8
CUST035088,SKU0030,2024-07-10,,,1,261.9
CUST035089,SKU0010,2025-11-11,,,1,1156.0
CUST035090,SKU0268,2024-07-04,SKU0007,2024-12-25,2,1790.1
CUST035091,SKU0029,2024-04-03,SKU0015,2024-07-05,4,2602.8
CUST035092,SKU0271,2024-08-13,SKU0025,2024-12-06,3,751.0
CUST035093,SKU0030,2024-08-09,SKU0029,2025-01-31,3,291.0
CUST035094,SKU0014,2024-12-08,SKU0031,2025-01-29,3,1934.9
CUST035095,SKU0027,2024-06-26,SKU0037,2025-08-31,2,1126.0
CUST035096,SKU0004,2024-10-01,SKU0033,2025-10-09,2,1000.8
CUST035097,SKU0011,2024-02-19,SKU0007,2025-08-14,2,1428.8
CUST035099,SKU0270,2024-04-17,SKU0001,2025-06-12,2,1868.3
CUST035100,SKU0008,2024-02-15,SKU0039,2025-09-16,2,855.0
CUST035101,SKU0221,2024-05-22,SKU0273,2024-05-28,3,3589.2
CUST035102,SKU0044,2024-09-19,,,1,2568.0
CUST035103,SKU0021,2024-03-03,SKU0010,2025-03-20,4,2577.0
CUST035104,SKU0017,2024-04-14,SKU0005,2024-08-29,4,1353.2
CUST035105,SKU0039,2024-12-04,,,1,800.0
CUST035106,SKU0051,2024-04-18,SKU0091,2024-07-03,4,1488.0
CUST035108,SKU0015,2024-05-02,SKU0056,2024-11-28,3,2100.6
CUST035109,SKU0027,2025-06-23,SKU0051,2025-12-30,2,844.5
CUST035110,SKU0003,2025-06-12,SKU0097,2025-06-22,2,1471.95
CUST035111,SKU0061,2024-12-07,SKU0039,2025-08-19,3,207.0
CUST035112,SKU0032,2025-05-30,SKU0008,2025-06-01,2,4930.0
CUST035113,SKU0033,2024-09-12,SKU0017,2025-09-09,2,722.0
CUST035114,SKU0208,2025-03-02,,,1,584.8
CUST035115,SKU0176,2024-02-02,SKU0048,2024-11-13,3,936.9
CUST035116,SKU0067,2024-01-10,SKU0004,2025-03-14,2,908.1
CUST035117,SKU0053,2025-06-27,,,1,988.55
CUST035118,SKU0019,2024-03-02,SKU0025,2025-07-10,2,1844.5
CUST035119,SKU0060,2024-01-14,SKU0003,2024-10-02,4,1464.0
CUST035120,SKU0013,2025-11-10,,,1,2739.8
CUST035121,SKU0033,2024-04-15,SKU0033,2024-04-23,7,4477.1
CUST035122,SKU0027,2025-06-25,,,1,900.8
CUST035123,SKU0027,2024-05-07,SKU0077,2024-12-20,3,1013.4
CUST035124,SKU0024,2024-02-01,SKU0019,2025-02-13,4,232.9
CUST035125,SKU0031,2024-04-26,,,1,824.0
CUST035127,SKU0001,2024-07-08,,,1,232.0
CUST035128,SKU0011,2024-05-24,SKU0017,2024-09-07,4,669.75
CUST035129,SKU0002,2025-06-16,,,1,1547.2
CUST035130,SKU0004,2025-08-23,,,1,1125.9
CUST035131,SKU0028,2024-05-31,SKU0187,2024-09-26,4,356.0
CUST035132,SKU0014,2024-01-22,SKU0003,2024-03-30,3,4502.4
CUST035133,SKU0009,2024-03-30,SKU0048,2024-08-05,3,1245.45
CUST035134,SKU0019,2025-05-25,,,1,976.5
CUST035135,SKU0012,2024-04-19,SKU0016,2025-05-13,2,2178.0
CUST035136,SKU0010,2024-03-08,SKU0053,2025-07-19,3,680.0
CUST035138,SKU0089,2024-01-02,,,1,2652.0
CUST035139,SKU0028,2024-01-21,SKU0034,2025-04-21,3,605.2
CUST035140,SKU0007,2024-08-28,SKU0056,2025-02-26,2,1244.4
CUST035141,SKU0065,2024-05-06,SKU0248,2024-12-20,2,980.0
CUST035142,SKU0016,2024-02-11,SKU0028,2024-05-24,5,871.2
CUST035143,SKU0031,2025-08-24,SKU0010,2025-12-13,2,1313.25
CUST035144,SKU0168,2024-10-20,SKU0036,2024-10-22,4,3643.1
CUST035145,SKU0053,2025-05-15,SKU0002,2025-09-10,2,2093.4
CUST035146,SKU0015,2024-08-01,SKU0033,2025-01-10,4,933.6
CUST035148,SKU0037,2024-09-12,SKU0131,2025-01-28,5,477.0
CUST035149,SKU0268,2024-01-02,SKU0136,2024-01-27,4,3837.75
CUST035150,SKU0056,2024-02-22,SKU0051,2024-09-01,2,802.4
CUST035151,SKU0194,2025-07-26,,,1,344.85
CUST035152,SKU0209,2024-08-02,SKU0027,2025-01-18,3,876.6
CUST035153,SKU0004,2024-03-21,SKU0251,2025-01-21,4,1125.9
CUST035154,SKU0034,2025-04-26,SKU0072,2025-07-24,4,1330.0
CUST035155,SKU0122,2024-06-18,SKU0007,2025-03-12,2,457.5
CUST035156,SKU0025,2024-12-29,SKU0056,2025-04-14,4,1396.5
CUST035157,SKU0009,2024-12-04,SKU0269,2025-11-19,2,1311.0
CUST035158,SKU0029,2024-03-08,,,1,1831.6
CUST035159,SKU0270,2025-01-13,,,1,989.1
CUST035160,SKU0223,2024-05-05,SKU0050,2024-06-17,2,2224.6
CUST035161,SKU0029,2024-08-01,SKU0005,2024-11-25,3,1542.4
CUST035162,SKU0002,2024-05-27,SKU0032,2024-12-24,3,1643.9
CUST035163,SKU0239,2024-01-24,SKU0041,2024-03-31,2,4854.55
CUST035165,SKU0002,2024-07-06,SKU0050,2024-08-04,2,1755.1
CUST035166,SKU0025,2024-01-29,SKU0119,2025-09-06,2,3528.0
CUST035167,SKU0149,2024-05-15,SKU0044,2024-09-01,2,1247.4
CUST035168,SKU0019,2024-01-31,SKU0013,2024-07-02,2,2604.0
CUST035169,SKU0047,2025-05-01,SKU0028,2025-08-03,2,1274.9
CUST035170,SKU0013,2024-01-03,SKU0017,2025-04-18,2,1009.4
CUST035171,SKU0010,2025-09-24,,,1,680.0
CUST035172,SKU0097,2024-09-22,SKU0043,2024-12-09,3,1779.2
CUST035173,SKU0039,2024-12-21,SKU0029,2025-12-01,2,340.0
CUST035174,SKU0213,2025-06-29,,,1,1212.1
CUST035175,SKU0030,2024-05-29,,,1,261.9
CUST035176,SKU0040,2024-09-13,,,1,936.8
CUST035177,SKU0036,2024-04-24,,,1,1459.0
CUST035178,SKU0209,2024-11-13,,,1,974.0
CUST035180,SKU0038,2024-12-08,SKU0003,2024-12-28,2,2334.2
CUST035181,SKU0060,2024-06-10,,,1,1854.4
CUST035182,SKU0261,2025-11-08,,,1,540.0
CUST035183,SKU0010,2025-05-18,,,1,1224.0
CUST035184,SKU0015,2025-01-22,SKU0037,2025-09-02,3,1633.8
CUST035185,SKU0015,2024-02-20,SKU0019,2025-02-11,3,1108.65
CUST035186,SKU0135,2024-04-17,,,1,1501.0
CUST035187,SKU0254,2025-01-09,SKU0027,2025-01-19,5,4578.5
CUST035189,SKU0092,2024-03-30,SKU0052,2024-05-09,5,3407.3
CUST035190,SKU0135,2024-03-22,SKU0278,2024-04-02,3,1329.0
CUST035191,SKU0052,2024-02-06,SKU0001,2024-07-25,7,217.6
CUST035192,SKU0014,2024-02-26,,,1,893.35
CUST035194,SKU0055,2024-12-27,SKU0042,2025-04-01,2,758.0
CUST035195,SKU0036,2024-11-01,,,1,1386.05
CUST035196,SKU0004,2024-07-14,SKU0053,2025-03-17,3,938.25
CUST035197,SKU0056,2024-02-07,SKU0056,2024-07-27,3,1888.0
CUST035198,SKU0019,2025-01-01,SKU0039,2025-04-20,2,1519.0
CUST035199,SKU0014,2024-09-09,SKU0030,2025-08-27,2,840.8
CUST035200,SKU0011,2024-06-18,SKU0033,2024-09-12,4,2292.35
CUST035201,SKU0270,2024-01-22,SKU0195,2024-05-28,2,2198.0
CUST035202,SKU0050,2025-11-22,,,1,470.05
CUST035203,SKU0129,2024-04-29,SKU0042,2025-01-20,3,288.8
CUST035204,SKU0003,2024-06-16,SKU0043,2024-11-14,2,836.1
CUST035205,SKU0004,2024-12-02,,,1,1125.9
CUST035206,SKU0245,2025-02-02,SKU0224,2025-03-13,4,3196.6
CUST035207,SKU0002,2024-09-18,SKU0062,2024-11-07,2,2298.9
CUST035209,SKU0046,2024-11-18,SKU0031,2025-08-12,3,529.2
CUST035210,SKU0047,2024-06-14,SKU0058,2024-07-12,6,1404.15
CUST035211,SKU0113,2024-07-17,SKU0052,2025-12-03,2,1168.0
CUST035212,SKU0016,2024-11-24,SKU0049,2025-08-06,2,484.0
CUST035213,SKU0256,2024-04-09,SKU0033,2024-06-22,6,1693.45
CUST035214,SKU0011,2024-02-12,SKU0131,2025-05-26,2,893.0
CUST035215,SKU0243,2024-05-05,SKU0246,2024-07-16,4,1645.6
CUST035216,SKU0051,2024-05-06,SKU0214,2025-01-29,3,892.5
CUST035217,SKU0001,2024-07-17,SKU0053,2025-02-03,4,174.0
CUST035218,SKU0146,2024-12-04,SKU0037,2025-04-01,3,794.2
CUST035219,SKU0012,2025-03-02,SKU0014,2025-12-28,2,4138.2
CUST035220,SKU0012,2024-08-10,,,1,1034.55
CUST035221,SKU0184,2024-09-19,SKU0014,2025-11-04,2,1030.0
CUST035222,SKU0015,2024-05-08,SKU0005,2024-05-21,3,2014.5
CUST035223,SKU0027,2024-06-11,SKU0007,2024-10-03,3,1689.0
CUST035224,SKU0270,2024-02-05,SKU0056,2024-03-02,5,4028.95
CUST035225,SKU0043,2025-12-20,,,1,2008.0
CUST035226,SKU0036,2024-04-24,SKU0040,2025-07-18,3,1459.0
CUST035227,SKU0046,2024-11-14,SKU0029,2025-02-18,3,235.2
CUST035228,SKU0051,2024-03-11,SKU0133,2024-10-08,2,892.5
CUST035229,SKU0045,2024-08-07,SKU0007,2025-02-26,3,518.5
CUST035230,SKU0014,2024-03-31,SKU0189,2024-04-20,5,3642.6
CUST035231,SKU0055,2025-01-02,,,1,606.4
CUST035232,SKU0065,2024-08-03,SKU0030,2025-07-05,4,700.0
CUST035233,SKU0042,2024-03-08,SKU0021,2024-06-05,3,1381.75
CUST035234,SKU0049,2024-05-09,SKU0047,2024-06-03,6,6676.6
CUST035235,SKU0008,2024-12-05,SKU0210,2025-12-30,2,2850.0
CUST035236,SKU0082,2024-07-13,SKU0003,2024-11-18,7,662.15
CUST035237,SKU0193,2025-11-08,,,1,1105.6
CUST035238,SKU0004,2024-10-02,SKU0056,2024-10-06,5,4025.7
CUST035239,SKU0104,2024-10-09,SKU0123,2025-08-31,2,940.0
CUST035240,SKU0025,2024-08-19,SKU0053,2024-11-13,3,2516.7
CUST035241,SKU0040,2024-01-06,SKU0131,2024-03-04,3,1614.45
CUST035242,SKU0046,2024-10-18,,,1,205.8
CUST035243,SKU0134,2025-10-06,,,1,880.8
CUST035244,SKU0008,2024-12-02,SKU0042,2025-07-17,2,807.5
CUST035245,SKU0041,2025-04-11,,,1,546.0
CUST035246,SKU0032,2024-02-10,,,1,594.0
CUST035247,SKU0068,2024-03-06,SKU0034,2025-04-30,3,906.1
CUST035248,SKU0044,2025-07-17,SKU0038,2025-09-23,2,3882.6
CUST035249,SKU0043,2024-05-16,SKU0054,2025-03-29,2,4016.0
CUST035250,SKU0051,2024-07-19,SKU0187,2024-08-31,8,3242.55
CUST035252,SKU0037,2024-09-10,SKU0025,2025-04-21,4,429.3
CUST035253,SKU0005,2024-09-27,SKU0019,2025-02-24,2,401.0
CUST035254,SKU0046,2024-01-31,SKU0007,2024-10-17,3,264.6
CUST035255,SKU0146,2025-05-08,SKU0004,2025-07-03,2,3195.15
CUST035256,SKU0027,2024-06-21,SKU0001,2025-06-08,4,1126.0
CUST035257,SKU0008,2025-02-06,SKU0041,2025-08-09,2,3040.0
CUST035259,SKU0171,2024-06-29,SKU0035,2024-07-18,6,6352.6
CUST035261,SKU0126,2024-03-26,SKU0011,2024-11-03,3,936.9
CUST035262,SKU0219,2025-01-10,SKU0272,2025-07-06,2,651.95
CUST035263,SKU0049,2024-01-02,,,1,2397.0
CUST035264,SKU0017,2024-07-25,SKU0055,2024-12-27,4,716.4
CUST035265,SKU0011,2024-08-17,,,1,848.35
CUST035266,SKU0043,2024-10-12,SKU0013,2024-10-29,3,4441.2
CUST035267,SKU0033,2025-11-02,,,1,613.7
CUST035269,SKU0032,2025-10-19,,,1,594.0
CUST035270,SKU0249,2024-10-30,SKU0011,2024-12-08,2,1345.2
CUST035271,SKU0012,2025-01-10,SKU0040,2025-12-31,2,1034.55
CUST035272,SKU0039,2024-06-16,,,1,340.0
CUST035273,SKU0046,2024-02-13,SKU0222,2025-03-08,3,220.5
CUST035274,SKU0005,2024-02-06,SKU0032,2024-02-20,5,1242.7
CUST035275,SKU0010,2024-06-22,SKU0165,2025-04-03,3,578.0
CUST035276,SKU0035,2024-01-17,SKU0031,2024-06-28,3,1061.65
CUST035277,SKU0052,2024-10-04,SKU0046,2025-05-14,4,256.0
CUST035278,SKU0034,2024-03-18,,,1,304.8
CUST035280,SKU0035,2024-10-15,SKU0035,2025-11-21,2,1124.1
CUST035281,SKU0084,2024-03-23,SKU0176,2024-06-23,4,1181.7
CUST035282,SKU0011,2025-12-18,,,1,848.35
CUST035283,SKU0047,2024-09-18,SKU0003,2024-11-19,3,3613.0
CUST035284,SKU0194,2024-11-22,SKU0072,2025-07-18,2,308.55
CUST035285,SKU0145,2024-03-24,SKU0008,2024-08-25,4,2152.2
CUST035286,SKU0115,2024-12-30,SKU0043,2025-11-23,2,2124.8
CUST035287,SKU0038,2024-03-19,,,1,489.6
CUST035288,SKU0033,2024-11-11,SKU0037,2025-05-21,2,1444.0
CUST035289,SKU0006,2024-02-26,SKU0052,2024-07-12,4,499.5
CUST035290,SKU0214,2024-07-09,SKU0024,2024-12-28,4,1072.8
CUST035291,SKU0182,2024-08-10,SKU0003,2024-09-15,4,2162.7
CUST035293,SKU0007,2025-10-28,,,1,1244.4
CUST035294,SKU0103,2025-06-20,,,1,865.2
CUST035295,SKU0049,2024-06-09,SKU0057,2024-07-31,5,6813.75
CUST035296,SKU0014,2025-02-10,,,1,1681.6
CUST035297,SKU0016,2024-04-04,SKU0031,2025-03-15,4,387.2
CUST035298,SKU0014,2024-04-06,SKU0046,2024-09-07,3,788.25
CUST035299,SKU0044,2024-06-16,SKU0047,2025-10-23,2,802.5
CUST035300,SKU0052,2024-05-30,SKU0005,2024-07-10,4,804.6
CUST035301,SKU0051,2025-04-27,SKU0017,2025-07-05,2,1666.5
CUST035302,SKU0265,2025-03-07,SKU0040,2025-08-15,2,348.8
CUST035303,SKU0011,2024-12-24,SKU0047,2025-06-24,2,759.05
CUST035304,SKU0115,2025-06-03,,,1,1261.6
CUST035305,SKU0198,2024-05-09,SKU0217,2025-09-22,2,1028.5
CUST035306,SKU0010,2024-01-24,,,1,680.0
CUST035307,SKU0014,2024-07-24,SKU0259,2024-11-12,2,840.8
CUST035308,SKU0049,2024-10-05,SKU0055,2024-11-12,2,1810.2
CUST035309,SKU0051,2024-03-24,SKU0025,2024-05-03,7,2068.5
CUST035310,SKU0021,2024-04-19,SKU0003,2025-04-03,3,1632.1
CUST035311,SKU0048,2024-02-10,SKU0054,2024-08-27,4,1789.2
CUST035312,SKU0056,2024-02-02,SKU0012,2024-08-08,5,991.2
CUST035314,SKU0004,2024-10-11,SKU0098,2024-11-27,2,3932.45
CUST035315,SKU0046,2024-02-14,SKU0047,2025-03-09,2,264.6
CUST035316,SKU0278,2024-02-08,SKU0054,2025-04-14,3,543.2
CUST035317,SKU0154,2025-01-20,SKU0002,2025-11-20,2,1812.8
CUST035318,SKU0021,2024-01-12,,,1,3436.0
CUST035319,SKU0046,2024-04-28,SKU0010,2024-05-24,7,813.2
CUST035320,SKU0011,2024-09-26,SKU0031,2025-09-13,2,803.7
CUST035321,SKU0015,2024-11-03,SKU0037,2024-11-07,3,1596.3
CUST035322,SKU0010,2024-12-29,SKU0037,2025-03-09,4,1157.0
CUST035323,SKU0038,2024-07-13,SKU0004,2025-01-16,2,516.8
CUST035324,SKU0031,2025-02-14,SKU0055,2025-02-16,2,1660.7
CUST035326,SKU0226,2024-09-18,SKU0002,2025-05-07,2,1973.7
CUST035327,SKU0043,2024-06-03,,,1,853.4
CUST035328,SKU0040,2024-08-15,,,1,1171.0
CUST035329,SKU0025,2025-03-26,SKU0039,2025-03-30,2,1456.0
